timestamp,marker_id,x_base,y_base,z_base
1777047800.292137,11,-0.152650,-0.082047,0.403074
1777047800.359402,0,0.012468,-0.117571,0.364647
1777047800.359402,1,-0.013740,-0.145685,0.397268
1777047800.359402,2,-0.041815,-0.177233,0.428851
1777047800.359402,3,-0.026165,-0.091461,0.351834
1777047800.359402,4,-0.050200,-0.111970,0.391449
1777047800.359402,5,-0.076191,-0.138597,0.424911
1777047800.359402,6,-0.067153,-0.066366,0.337106
1777047800.359402,7,-0.088723,-0.085696,0.378696
1777047800.359402,8,-0.113156,-0.108452,0.415692
1777047800.359402,9,-0.106221,-0.038435,0.325417
1777047800.359402,10,-0.129243,-0.060320,0.364756
1777047800.359402,11,-0.152650,-0.082047,0.403074
1777047800.729373,0,0.012718,-0.116502,0.366012
1777047800.729373,1,-0.012984,-0.143415,0.399064
1777047800.729373,2,-0.040479,-0.173852,0.431004
1777047800.729373,3,-0.026384,-0.091941,0.351481
1777047800.729373,4,-0.050200,-0.111970,0.391449
1777047800.729373,5,-0.076037,-0.138090,0.425114
1777047800.729373,6,-0.066284,-0.064915,0.338909
1777047800.729373,7,-0.088992,-0.086442,0.378048
1777047800.729373,8,-0.113156,-0.108452,0.415692
1777047800.729373,9,-0.106221,-0.038435,0.325417
1777047800.729373,10,-0.129243,-0.060320,0.364756
1777047800.729373,11,-0.152650,-0.082047,0.403074
1777047800.763008,0,0.012470,-0.116929,0.365174
1777047800.763008,1,-0.013377,-0.143932,0.398860
1777047800.763008,2,-0.041514,-0.176322,0.429305
1777047800.763008,3,-0.025384,-0.089909,0.353780
1777047800.763008,4,-0.050200,-0.111970,0.391449
1777047800.763008,5,-0.076191,-0.138597,0.424911
1777047800.763008,6,-0.067153,-0.066366,0.337106
1777047800.763008,7,-0.088723,-0.085696,0.378696
1777047800.763008,8,-0.113156,-0.108452,0.415692
1777047800.763008,9,-0.106221,-0.038435,0.325417
1777047800.763008,10,-0.128947,-0.059898,0.365351
1777047800.763008,11,-0.152650,-0.082047,0.403074
1777047800.863869,0,0.012377,-0.116631,0.365742
1777047800.863869,1,-0.014610,-0.145366,0.397296
1777047800.863869,2,-0.041070,-0.174936,0.430277
1777047800.863869,3,-0.026165,-0.091461,0.351834
1777047800.863869,4,-0.050200,-0.111970,0.391449
1777047800.863869,5,-0.076191,-0.138597,0.424911
1777047800.863869,6,-0.067153,-0.066366,0.337106
1777047800.863869,7,-0.088992,-0.086442,0.378048
1777047800.863869,8,-0.113156,-0.108452,0.415692
1777047800.863869,9,-0.106364,-0.038258,0.325458
1777047800.863869,10,-0.129022,-0.060318,0.365268
1777047800.863869,11,-0.152650,-0.082047,0.403074
1777047800.931069,0,0.012228,-0.117511,0.364757
1777047800.931069,1,-0.013146,-0.143147,0.399415
1777047800.931069,2,-0.041070,-0.174936,0.430277
1777047800.931069,3,-0.026165,-0.091461,0.351834
1777047800.931069,4,-0.049934,-0.111436,0.391656
1777047800.931069,5,-0.076191,-0.138597,0.424911
1777047800.931069,6,-0.066284,-0.064915,0.338909
1777047800.931069,7,-0.088366,-0.085420,0.379226
1777047800.931069,8,-0.112047,-0.107273,0.416793
1777047800.931069,9,-0.106221,-0.038435,0.325417
1777047800.931069,10,-0.128947,-0.059898,0.365351
1777047800.931069,11,-0.152650,-0.082047,0.403074
1777047800.964668,0,0.012718,-0.116502,0.366012
1777047800.964668,1,-0.013176,-0.143893,0.398983
1777047800.964668,2,-0.041380,-0.175875,0.429804
1777047800.964668,3,-0.026165,-0.091461,0.351834
1777047800.964668,4,-0.050200,-0.111970,0.391449
1777047800.964668,5,-0.075439,-0.137354,0.425735
1777047800.964668,6,-0.067153,-0.066366,0.337106
1777047800.964668,7,-0.088992,-0.086442,0.378048
1777047800.964668,8,-0.112735,-0.107842,0.415918
1777047800.964668,9,-0.106221,-0.038435,0.325417
1777047800.964668,10,-0.129631,-0.060797,0.364454
1777047800.964668,11,-0.153516,-0.082994,0.402454
1777047800.998259,0,0.011982,-0.118562,0.363407
1777047800.998259,1,-0.013821,-0.142790,0.399350
1777047800.998259,2,-0.041380,-0.175875,0.429804
1777047800.998259,3,-0.026384,-0.091941,0.351481
1777047800.998259,4,-0.050200,-0.111970,0.391449
1777047800.998259,5,-0.076037,-0.138090,0.425114
1777047800.998259,6,-0.067586,-0.067256,0.336166
1777047800.998259,7,-0.088652,-0.085831,0.378545
1777047800.998259,8,-0.113156,-0.108452,0.415692
1777047800.998259,9,-0.106221,-0.038435,0.325417
1777047800.998259,10,-0.128104,-0.059004,0.366492
1777047800.998259,11,-0.152650,-0.082047,0.403074
1777047801.065441,0,0.012670,-0.116236,0.365985
1777047801.065441,1,-0.012725,-0.142662,0.399413
1777047801.065441,2,-0.041070,-0.174936,0.430277
1777047801.065441,3,-0.025537,-0.090246,0.353596
1777047801.065441,4,-0.050200,-0.111970,0.391449
1777047801.065441,5,-0.076191,-0.138597,0.424911
1777047801.065441,6,-0.066356,-0.065328,0.338390
1777047801.065441,7,-0.088992,-0.086442,0.378048
1777047801.065441,8,-0.112047,-0.107273,0.416793
1777047801.065441,9,-0.107589,-0.039939,0.323416
1777047801.065441,10,-0.129879,-0.061169,0.363924
1777047801.065441,11,-0.152650,-0.082047,0.403074
1777047801.099032,0,0.012031,-0.117969,0.364104
1777047801.099032,1,-0.014420,-0.144521,0.397816
1777047801.099032,2,-0.041070,-0.174936,0.430277
1777047801.099032,3,-0.026358,-0.092016,0.351342
1777047801.099032,4,-0.049934,-0.111436,0.391656
1777047801.099032,5,-0.075500,-0.137682,0.425663
1777047801.099032,6,-0.067153,-0.066366,0.337106
1777047801.099032,7,-0.088992,-0.086442,0.378048
1777047801.099032,8,-0.113156,-0.108452,0.415692
1777047801.099032,9,-0.106221,-0.038435,0.325417
1777047801.099032,10,-0.129879,-0.061169,0.363924
1777047801.099032,11,-0.153516,-0.082994,0.402454
1777047801.166214,0,0.012002,-0.119127,0.362958
1777047801.166214,1,-0.013196,-0.144212,0.398547
1777047801.166214,2,-0.040185,-0.172942,0.431461
1777047801.166214,3,-0.025532,-0.090372,0.353393
1777047801.166214,4,-0.050200,-0.111970,0.391449
1777047801.166214,5,-0.076191,-0.138597,0.424911
1777047801.166214,6,-0.066734,-0.065786,0.338003
1777047801.166214,7,-0.088992,-0.086442,0.378048
1777047801.166214,8,-0.113156,-0.108452,0.415692
1777047801.166214,9,-0.106221,-0.038435,0.325417
1777047801.166214,10,-0.128434,-0.059207,0.366260
1777047801.166214,11,-0.152650,-0.082047,0.403074
1777047801.233395,0,0.012718,-0.116502,0.366012
1777047801.233395,1,-0.014227,-0.143802,0.398609
1777047801.233395,2,-0.040185,-0.172942,0.431461
1777047801.233395,3,-0.026165,-0.091461,0.351834
1777047801.233395,4,-0.049576,-0.112352,0.391189
1777047801.233395,5,-0.076526,-0.139223,0.424727
1777047801.233395,6,-0.067153,-0.066366,0.337106
1777047801.233395,7,-0.088992,-0.086442,0.378048
1777047801.233395,8,-0.113156,-0.108452,0.415692
1777047801.233395,9,-0.106221,-0.038435,0.325417
1777047801.233395,10,-0.128947,-0.059898,0.365351
1777047801.233395,11,-0.152650,-0.082047,0.403074
1777047801.300577,0,0.012584,-0.117179,0.365468
1777047801.300577,1,-0.013196,-0.144212,0.398547
1777047801.300577,2,-0.040629,-0.174335,0.430486
1777047801.300577,3,-0.026358,-0.092016,0.351342
1777047801.300577,4,-0.050200,-0.111970,0.391449
1777047801.300577,5,-0.075500,-0.137682,0.425663
1777047801.300577,6,-0.065727,-0.064205,0.339759
1777047801.300577,7,-0.088723,-0.085696,0.378696
1777047801.300577,8,-0.113346,-0.109060,0.415020
1777047801.300577,9,-0.106221,-0.038435,0.325417
